Original_ID	Original_Description	Mapping	Original_Index	Cluster_Center_Boolean	MetaGeneSet	MetaGeneSet_Description
ENSG00000134987	WDR36 PPI subnetwork	506	7503	False	ENSG00000164934	DCAF13 PPI subnetwork
ENSG00000163811	WDR43 PPI subnetwork	506	7784	False	ENSG00000164934	DCAF13 PPI subnetwork
ENSG00000007816	ENSG00000007816 PPI subnetwork	506	7502	False	ENSG00000164934	DCAF13 PPI subnetwork
ENSG00000135372	NAT10 PPI subnetwork	506	5941	False	ENSG00000164934	DCAF13 PPI subnetwork
ENSG00000150990	DHX37 PPI subnetwork	506	6633	False	ENSG00000164934	DCAF13 PPI subnetwork
ENSG00000146109	ABT1 PPI subnetwork	506	4812	False	ENSG00000164934	DCAF13 PPI subnetwork
ENSG00000183405	ENSG00000183405 PPI subnetwork	506	7470	False	ENSG00000164934	DCAF13 PPI subnetwork
ENSG00000089048	ESF1 PPI subnetwork	506	8471	False	ENSG00000164934	DCAF13 PPI subnetwork
ENSG00000167721	TSR1 PPI subnetwork	506	5475	False	ENSG00000164934	DCAF13 PPI subnetwork
ENSG00000087269	NOP14 PPI subnetwork	506	6661	False	ENSG00000164934	DCAF13 PPI subnetwork
ENSG00000183751	TBL3 PPI subnetwork	506	8462	False	ENSG00000164934	DCAF13 PPI subnetwork
ENSG00000108270	AATF PPI subnetwork	506	5307	False	ENSG00000164934	DCAF13 PPI subnetwork
ENSG00000167508	MVD PPI subnetwork	506	5992	False	ENSG00000164934	DCAF13 PPI subnetwork
ENSG00000112651	MRPL2 PPI subnetwork	506	10664	False	ENSG00000164934	DCAF13 PPI subnetwork
ENSG00000113300	CNOT6 PPI subnetwork	507	5794	True	ENSG00000113300	CNOT6 PPI subnetwork
ENSG00000088038	CNOT3 PPI subnetwork	507	7074	False	ENSG00000113300	CNOT6 PPI subnetwork
ENSG00000125107	CNOT1 PPI subnetwork	507	10492	False	ENSG00000113300	CNOT6 PPI subnetwork
ENSG00000144580	RQCD1 PPI subnetwork	507	6191	False	ENSG00000113300	CNOT6 PPI subnetwork
ENSG00000155508	CNOT8 PPI subnetwork	507	8961	False	ENSG00000113300	CNOT6 PPI subnetwork
ENSG00000134717	BTF3L4 PPI subnetwork	507	8563	False	ENSG00000113300	CNOT6 PPI subnetwork
ENSG00000111596	CNOT2 PPI subnetwork	507	8794	False	ENSG00000113300	CNOT6 PPI subnetwork
ENSG00000206318	ENSG00000206318 PPI subnetwork	508	5821	True	ENSG00000206318	ENSG00000206318 PPI subnetwork
ENSG00000206427	PRRC2A PPI subnetwork	508	10368	False	ENSG00000206318	ENSG00000206318 PPI subnetwork
ENSG00000083168	KAT6A PPI subnetwork	508	8579	False	ENSG00000206318	ENSG00000206318 PPI subnetwork
ENSG00000204469	PRRC2A PPI subnetwork	508	8254	False	ENSG00000206318	ENSG00000206318 PPI subnetwork
ENSG00000157326	DHRS4 PPI subnetwork	509	5822	True	ENSG00000157326	DHRS4 PPI subnetwork
ENSG00000068971	PPP2R5B PPI subnetwork	509	8821	False	ENSG00000157326	DHRS4 PPI subnetwork
ENSG00000132394	EEFSEC PPI subnetwork	509	9727	False	ENSG00000157326	DHRS4 PPI subnetwork
ENSG00000160282	FTCD PPI subnetwork	509	5728	False	ENSG00000157326	DHRS4 PPI subnetwork
ENSG00000115548	KDM3A PPI subnetwork	509	10424	False	ENSG00000157326	DHRS4 PPI subnetwork
ENSG00000206274	ENSG00000206274 PPI subnetwork	509	10223	False	ENSG00000157326	DHRS4 PPI subnetwork
ENSG00000206383	HSPA1L PPI subnetwork	509	5922	False	ENSG00000157326	DHRS4 PPI subnetwork
ENSG00000109111	SUPT6H PPI subnetwork	509	8391	False	ENSG00000157326	DHRS4 PPI subnetwork
ENSG00000165140	FBP1 PPI subnetwork	509	4944	False	ENSG00000157326	DHRS4 PPI subnetwork
ENSG00000136448	NMT1 PPI subnetwork	509	9000	False	ENSG00000157326	DHRS4 PPI subnetwork
ENSG00000168872	DDX19A PPI subnetwork	510	5434	False	ENSG00000157349	DDX19B PPI subnetwork
ENSG00000157349	DDX19B PPI subnetwork	510	5850	True	ENSG00000157349	DDX19B PPI subnetwork
ENSG00000170445	HARS PPI subnetwork	510	9804	False	ENSG00000157349	DDX19B PPI subnetwork
ENSG00000073050	XRCC1 PPI subnetwork	511	7578	False	ENSG00000169621	APLF PPI subnetwork
ENSG00000005156	LIG3 PPI subnetwork	511	8906	False	ENSG00000169621	APLF PPI subnetwork
ENSG00000137074	APTX PPI subnetwork	511	5396	False	ENSG00000169621	APLF PPI subnetwork
ENSG00000169621	APLF PPI subnetwork	511	5885	True	ENSG00000169621	APLF PPI subnetwork
ENSG00000152422	XRCC4 PPI subnetwork	511	9533	False	ENSG00000169621	APLF PPI subnetwork
MP:0003203	increased neuron apoptosis	511	1810	False	ENSG00000169621	APLF PPI subnetwork
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	511	4546	False	ENSG00000169621	APLF PPI subnetwork
ENSG00000039650	PNKP PPI subnetwork	511	9137	False	ENSG00000169621	APLF PPI subnetwork
ENSG00000204257	HLA-DMA PPI subnetwork	512	5898	True	ENSG00000204257	HLA-DMA PPI subnetwork
ENSG00000206240	HLA-DRB1 PPI subnetwork	512	9015	False	ENSG00000204257	HLA-DMA PPI subnetwork
MP:0004919	abnormal positive T cell selection	512	2284	False	ENSG00000204257	HLA-DMA PPI subnetwork
ENSG00000100097	LGALS1 PPI subnetwork	512	6051	False	ENSG00000204257	HLA-DMA PPI subnetwork
REACTOME_TCR_SIGNALING	REACTOME_TCR_SIGNALING	512	4508	False	ENSG00000204257	HLA-DMA PPI subnetwork
ENSG00000206293	ENSG00000206293 PPI subnetwork	512	10374	False	ENSG00000204257	HLA-DMA PPI subnetwork
ENSG00000010610	CD4 PPI subnetwork	512	5053	False	ENSG00000204257	HLA-DMA PPI subnetwork
ENSG00000116824	CD2 PPI subnetwork	512	7700	False	ENSG00000204257	HLA-DMA PPI subnetwork
ENSG00000206308	HLA-DRA PPI subnetwork	512	7243	False	ENSG00000204257	HLA-DMA PPI subnetwork
ENSG00000168399	ENSG00000168399 PPI subnetwork	512	5797	False	ENSG00000204257	HLA-DMA PPI subnetwork
ENSG00000163519	TRAT1 PPI subnetwork	512	5782	False	ENSG00000204257	HLA-DMA PPI subnetwork
ENSG00000206239	ENSG00000206239 PPI subnetwork	512	7535	False	ENSG00000204257	HLA-DMA PPI subnetwork
ENSG00000206305	HLA-DQA1 PPI subnetwork	512	4825	False	ENSG00000204257	HLA-DMA PPI subnetwork
GO:0042101	T cell receptor complex	512	3805	False	ENSG00000204257	HLA-DMA PPI subnetwork
ENSG00000072274	TFRC PPI subnetwork	512	8244	False	ENSG00000204257	HLA-DMA PPI subnetwork
ENSG00000204273	ENSG00000204273 PPI subnetwork	512	10130	False	ENSG00000204257	HLA-DMA PPI subnetwork
ENSG00000196735	HLA-DQA1 PPI subnetwork	512	9773	False	ENSG00000204257	HLA-DMA PPI subnetwork
ENSG00000110448	CD5 PPI subnetwork	512	8920	False	ENSG00000204257	HLA-DMA PPI subnetwork
ENSG00000206229	ENSG00000206229 PPI subnetwork	512	6750	False	ENSG00000204257	HLA-DMA PPI subnetwork
ENSG00000134242	PTPN22 PPI subnetwork	512	10116	False	ENSG00000204257	HLA-DMA PPI subnetwork
ENSG00000111252	SH2B3 PPI subnetwork	512	9564	False	ENSG00000204257	HLA-DMA PPI subnetwork
MP:0008070	absent T cells	512	206	False	ENSG00000204257	HLA-DMA PPI subnetwork
ENSG00000115085	ZAP70 PPI subnetwork	512	6103	False	ENSG00000204257	HLA-DMA PPI subnetwork
ENSG00000179344	HLA-DQB1 PPI subnetwork	512	7973	False	ENSG00000204257	HLA-DMA PPI subnetwork
ENSG00000178562	CD28 PPI subnetwork	512	9296	False	ENSG00000204257	HLA-DMA PPI subnetwork
ENSG00000206294	ENSG00000206294 PPI subnetwork	512	6966	False	ENSG00000204257	HLA-DMA PPI subnetwork
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	512	4049	False	ENSG00000204257	HLA-DMA PPI subnetwork
ENSG00000206306	HLA-DRB1 PPI subnetwork	512	7347	False	ENSG00000204257	HLA-DMA PPI subnetwork
ENSG00000089199	CHGB PPI subnetwork	513	6559	False	ENSG00000185963	BICD2 PPI subnetwork
ENSG00000165775	FUNDC2 PPI subnetwork	513	8366	False	ENSG00000185963	BICD2 PPI subnetwork
ENSG00000151746	BICD1 PPI subnetwork	513	4886	False	ENSG00000185963	BICD2 PPI subnetwork
ENSG00000185963	BICD2 PPI subnetwork	513	5899	True	ENSG00000185963	BICD2 PPI subnetwork
ENSG00000138107	ACTR1A PPI subnetwork	513	6269	False	ENSG00000185963	BICD2 PPI subnetwork
ENSG00000204843	DCTN1 PPI subnetwork	513	9824	False	ENSG00000185963	BICD2 PPI subnetwork
ENSG00000128602	SMO PPI subnetwork	514	7668	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000184226	PCDH9 PPI subnetwork	514	6626	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000141447	OSBPL1A PPI subnetwork	514	7510	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000181090	EHMT1 PPI subnetwork	514	9010	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000102878	HSF4 PPI subnetwork	514	5367	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000101040	ZMYND8 PPI subnetwork	514	9392	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000172379	ARNT2 PPI subnetwork	514	9513	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000101255	TRIB3 PPI subnetwork	514	5021	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000137709	POU2F3 PPI subnetwork	514	6644	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000106123	EPHB6 PPI subnetwork	514	5496	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000154143	PANX3 PPI subnetwork	514	7544	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000139505	MTMR6 PPI subnetwork	514	5954	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000130589	RP4-697K14.7 PPI subnetwork	514	8858	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000002745	WNT16 PPI subnetwork	514	6884	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000160007	ARHGAP35 PPI subnetwork	514	7468	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000180855	ZNF443 PPI subnetwork	514	5901	True	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000108840	HDAC5 PPI subnetwork	514	6425	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000173120	KDM2A PPI subnetwork	514	8406	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000164330	EBF1 PPI subnetwork	514	4780	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000009790	TRAF3IP3 PPI subnetwork	514	9440	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000120949	TNFRSF8 PPI subnetwork	514	10272	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000118965	WDR35 PPI subnetwork	514	8427	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000059378	PARP12 PPI subnetwork	514	10057	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000134899	ERCC5 PPI subnetwork	514	6220	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000148377	IDI2 PPI subnetwork	514	5325	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000007174	DNAH9 PPI subnetwork	514	8723	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000142230	SAE1 PPI subnetwork	514	6796	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000112242	E2F3 PPI subnetwork	514	5791	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000138834	MAPK8IP3 PPI subnetwork	514	6826	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000108651	UTP6 PPI subnetwork	514	7420	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000126562	WNK4 PPI subnetwork	514	7439	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000170653	ATF7 PPI subnetwork	514	7317	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000117713	ARID1A PPI subnetwork	514	7909	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000141837	CACNA1A PPI subnetwork	514	6856	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000105663	ENSG00000105663 PPI subnetwork	514	7024	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000172071	EIF2AK3 PPI subnetwork	514	9431	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000162407	PPAP2B PPI subnetwork	514	6192	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000100596	SPTLC2 PPI subnetwork	514	7138	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000135100	HNF1A PPI subnetwork	514	8566	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000120690	ELF1 PPI subnetwork	514	10657	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000143867	OSR1 PPI subnetwork	514	9308	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000065526	SPEN PPI subnetwork	514	10678	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000184708	EIF4ENIF1 PPI subnetwork	514	5151	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000100811	YY1 PPI subnetwork	514	8117	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000215320	ENSG00000215320 PPI subnetwork	514	6139	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000113360	DROSHA PPI subnetwork	514	9128	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000196498	NCOR2 PPI subnetwork	514	9892	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000183117	CSMD1 PPI subnetwork	514	4729	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000197892	KIF13B PPI subnetwork	514	9311	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000064547	LPAR2 PPI subnetwork	514	6265	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000138468	SENP7 PPI subnetwork	514	7162	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000109819	PPARGC1A PPI subnetwork	514	4708	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000048052	HDAC9 PPI subnetwork	514	4720	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000119866	BCL11A PPI subnetwork	514	5078	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000113916	BCL6 PPI subnetwork	514	8496	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000186416	NKRF PPI subnetwork	514	9941	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000147145	LPAR4 PPI subnetwork	514	6930	False	ENSG00000180855	ZNF443 PPI subnetwork
ENSG00000206218	ENSG00000206218 PPI subnetwork	515	5902	True	ENSG00000206218	ENSG00000206218 PPI subnetwork
ENSG00000204231	RXRB PPI subnetwork	515	4909	False	ENSG00000206218	ENSG00000206218 PPI subnetwork
ENSG00000206289	RXRB PPI subnetwork	515	8825	False	ENSG00000206218	ENSG00000206218 PPI subnetwork
ENSG00000144852	NR1I2 PPI subnetwork	515	8009	False	ENSG00000206218	ENSG00000206218 PPI subnetwork
ENSG00000166128	RAB8B PPI subnetwork	516	9406	False	ENSG00000092964	DPYSL2 PPI subnetwork
ENSG00000148943	LIN7C PPI subnetwork	516	9632	False	ENSG00000092964	DPYSL2 PPI subnetwork
ENSG00000136854	STXBP1 PPI subnetwork	516	7345	False	ENSG00000092964	DPYSL2 PPI subnetwork
ENSG00000068793	CYFIP1 PPI subnetwork	516	9081	False	ENSG00000092964	DPYSL2 PPI subnetwork
ENSG00000115540	MOB4 PPI subnetwork	516	10652	False	ENSG00000092964	DPYSL2 PPI subnetwork
ENSG00000092964	DPYSL2 PPI subnetwork	516	5924	True	ENSG00000092964	DPYSL2 PPI subnetwork
ENSG00000172794	RAB37 PPI subnetwork	516	7553	False	ENSG00000092964	DPYSL2 PPI subnetwork
ENSG00000103043	VAC14 PPI subnetwork	516	7576	False	ENSG00000092964	DPYSL2 PPI subnetwork
ENSG00000047056	WDR37 PPI subnetwork	516	7640	False	ENSG00000092964	DPYSL2 PPI subnetwork
ENSG00000105649	RAB3A PPI subnetwork	516	9271	False	ENSG00000092964	DPYSL2 PPI subnetwork
ENSG00000183049	CAMK1D PPI subnetwork	516	10357	False	ENSG00000092964	DPYSL2 PPI subnetwork
ENSG00000150995	ITPR1 PPI subnetwork	516	10229	False	ENSG00000092964	DPYSL2 PPI subnetwork
ENSG00000196792	STRN3 PPI subnetwork	516	10609	False	ENSG00000092964	DPYSL2 PPI subnetwork
ENSG00000133511	ENSG00000133511 PPI subnetwork	516	7454	False	ENSG00000092964	DPYSL2 PPI subnetwork
ENSG00000067715	SYT1 PPI subnetwork	516	8828	False	ENSG00000092964	DPYSL2 PPI subnetwork
ENSG00000155363	MOV10 PPI subnetwork	517	5967	True	ENSG00000155363	MOV10 PPI subnetwork
ENSG00000136231	IGF2BP3 PPI subnetwork	517	7415	False	ENSG00000155363	MOV10 PPI subnetwork
ENSG00000126217	MCF2L PPI subnetwork	517	9925	False	ENSG00000155363	MOV10 PPI subnetwork
ENSG00000065268	WDR18 PPI subnetwork	517	6183	False	ENSG00000155363	MOV10 PPI subnetwork
ENSG00000143520	FLG2 PPI subnetwork	517	8128	False	ENSG00000155363	MOV10 PPI subnetwork
ENSG00000102081	FMR1 PPI subnetwork	517	7229	False	ENSG00000155363	MOV10 PPI subnetwork
ENSG00000106638	TBL2 PPI subnetwork	517	5934	False	ENSG00000155363	MOV10 PPI subnetwork
ENSG00000078140	UBE2K PPI subnetwork	518	6667	False	ENSG00000131508	UBE2D2 PPI subnetwork
ENSG00000131508	UBE2D2 PPI subnetwork	518	5972	True	ENSG00000131508	UBE2D2 PPI subnetwork
ENSG00000109332	UBE2D3 PPI subnetwork	518	10517	False	ENSG00000131508	UBE2D2 PPI subnetwork
ENSG00000078967	UBE2D4 PPI subnetwork	518	6897	False	ENSG00000131508	UBE2D2 PPI subnetwork
ENSG00000170035	UBE2E3 PPI subnetwork	518	8411	False	ENSG00000131508	UBE2D2 PPI subnetwork
ENSG00000211790	ENSG00000211790 PPI subnetwork	519	9500	False	ENSG00000211810	ENSG00000211810 PPI subnetwork
ENSG00000211889	ENSG00000211889 PPI subnetwork	519	9893	False	ENSG00000211810	ENSG00000211810 PPI subnetwork
REACTOME_TRANSLOCATION_OF_ZAP:70_TO_IMMUNOLOGICAL_SYNAPSE	REACTOME_TRANSLOCATION_OF_ZAP:70_TO_IMMUNOLOGICAL_SYNAPSE	519	4126	False	ENSG00000211810	ENSG00000211810 PPI subnetwork
ENSG00000211735	ENSG00000211735 PPI subnetwork	519	7625	False	ENSG00000211810	ENSG00000211810 PPI subnetwork
GO:0003823	antigen binding	519	3251	False	ENSG00000211810	ENSG00000211810 PPI subnetwork
GO:0042287	MHC protein binding	519	3276	False	ENSG00000211810	ENSG00000211810 PPI subnetwork
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	519	4364	False	ENSG00000211810	ENSG00000211810 PPI subnetwork
ENSG00000211799	ENSG00000211799 PPI subnetwork	519	9489	False	ENSG00000211810	ENSG00000211810 PPI subnetwork
ENSG00000198821	CD247 PPI subnetwork	519	9630	False	ENSG00000211810	ENSG00000211810 PPI subnetwork
MP:0005461	abnormal dendritic cell morphology	519	1468	False	ENSG00000211810	ENSG00000211810 PPI subnetwork
KEGG_PRIMARY_IMMUNODEFICIENCY	KEGG_PRIMARY_IMMUNODEFICIENCY	519	126	False	ENSG00000211810	ENSG00000211810 PPI subnetwork
ENSG00000211762	ENSG00000211762 PPI subnetwork	519	10178	False	ENSG00000211810	ENSG00000211810 PPI subnetwork
ENSG00000153563	CD8A PPI subnetwork	519	5275	False	ENSG00000211810	ENSG00000211810 PPI subnetwork
ENSG00000198851	CD3E PPI subnetwork	519	8151	False	ENSG00000211810	ENSG00000211810 PPI subnetwork
ENSG00000160654	CD3G PPI subnetwork	519	5900	False	ENSG00000211810	ENSG00000211810 PPI subnetwork
REACTOME_PD:1_SIGNALING	REACTOME_PD:1_SIGNALING	519	4295	False	ENSG00000211810	ENSG00000211810 PPI subnetwork
ENSG00000211739	ENSG00000211739 PPI subnetwork	519	8882	False	ENSG00000211810	ENSG00000211810 PPI subnetwork
MP:0008080	abnormal CD8-positive T cell differentiation	519	566	False	ENSG00000211810	ENSG00000211810 PPI subnetwork
ENSG00000211810	ENSG00000211810 PPI subnetwork	519	5997	True	ENSG00000211810	ENSG00000211810 PPI subnetwork
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	REACTOME_ADAPTIVE_IMMUNE_SYSTEM	519	4659	False	ENSG00000211810	ENSG00000211810 PPI subnetwork
ENSG00000167286	CD3D PPI subnetwork	519	5576	False	ENSG00000211810	ENSG00000211810 PPI subnetwork
ENSG00000130222	GADD45G PPI subnetwork	520	7450	False	ENSG00000099860	GADD45B PPI subnetwork
ENSG00000140326	CDAN1 PPI subnetwork	520	5098	False	ENSG00000099860	GADD45B PPI subnetwork
ENSG00000099860	GADD45B PPI subnetwork	520	6002	True	ENSG00000099860	GADD45B PPI subnetwork
ENSG00000116717	GADD45A PPI subnetwork	520	7474	False	ENSG00000099860	GADD45B PPI subnetwork
ENSG00000179271	GADD45GIP1 PPI subnetwork	520	5744	False	ENSG00000099860	GADD45B PPI subnetwork
ENSG00000105327	BBC3 PPI subnetwork	521	9590	False	ENSG00000213905	ENSG00000213905 PPI subnetwork
ENSG00000213905	ENSG00000213905 PPI subnetwork	521	6011	True	ENSG00000213905	ENSG00000213905 PPI subnetwork
ENSG00000187323	DCC PPI subnetwork	521	9673	False	ENSG00000213905	ENSG00000213905 PPI subnetwork
ENSG00000091106	NLRC4 PPI subnetwork	521	6409	False	ENSG00000213905	ENSG00000213905 PPI subnetwork
ENSG00000165966	PDZRN4 PPI subnetwork	521	10499	False	ENSG00000213905	ENSG00000213905 PPI subnetwork
ENSG00000031823	RANBP3 PPI subnetwork	521	7324	False	ENSG00000213905	ENSG00000213905 PPI subnetwork
ENSG00000021574	SPAST PPI subnetwork	521	8576	False	ENSG00000213905	ENSG00000213905 PPI subnetwork
ENSG00000134508	CABLES1 PPI subnetwork	521	8251	False	ENSG00000213905	ENSG00000213905 PPI subnetwork
ENSG00000198300	ZIM2 PPI subnetwork	521	8028	False	ENSG00000213905	ENSG00000213905 PPI subnetwork
ENSG00000183873	SCN5A PPI subnetwork	521	8163	False	ENSG00000213905	ENSG00000213905 PPI subnetwork
ENSG00000081014	AP4E1 PPI subnetwork	521	5574	False	ENSG00000213905	ENSG00000213905 PPI subnetwork
ENSG00000164171	ITGA2 PPI subnetwork	521	10227	False	ENSG00000213905	ENSG00000213905 PPI subnetwork
ENSG00000058866	DGKG PPI subnetwork	521	8841	False	ENSG00000213905	ENSG00000213905 PPI subnetwork
ENSG00000161270	NPHS1 PPI subnetwork	521	8321	False	ENSG00000213905	ENSG00000213905 PPI subnetwork
ENSG00000101082	SLA2 PPI subnetwork	521	6801	False	ENSG00000213905	ENSG00000213905 PPI subnetwork
ENSG00000005469	CROT PPI subnetwork	521	8319	False	ENSG00000213905	ENSG00000213905 PPI subnetwork
ENSG00000173636	ENSG00000173636 PPI subnetwork	521	5117	False	ENSG00000213905	ENSG00000213905 PPI subnetwork
ENSG00000105281	SLC1A5 PPI subnetwork	521	7932	False	ENSG00000213905	ENSG00000213905 PPI subnetwork
ENSG00000120896	SORBS3 PPI subnetwork	521	6760	False	ENSG00000213905	ENSG00000213905 PPI subnetwork
ENSG00000164118	CEP44 PPI subnetwork	521	9494	False	ENSG00000213905	ENSG00000213905 PPI subnetwork
GO:0009629	response to gravity	522	12293	False	ENSG00000149968	MMP3 PPI subnetwork
ENSG00000157227	MMP14 PPI subnetwork	522	6081	False	ENSG00000149968	MMP3 PPI subnetwork
ENSG00000137673	MMP7 PPI subnetwork	522	7101	False	ENSG00000149968	MMP3 PPI subnetwork
MP:0002908	delayed wound healing	522	2360	False	ENSG00000149968	MMP3 PPI subnetwork
ENSG00000196611	MMP1 PPI subnetwork	522	5034	False	ENSG00000149968	MMP3 PPI subnetwork
MP:0003912	decreased drinking behavior	522	2296	False	ENSG00000149968	MMP3 PPI subnetwork
MP:0003710	abnormal physiological neovascularization	522	2507	False	ENSG00000149968	MMP3 PPI subnetwork
ENSG00000149968	MMP3 PPI subnetwork	522	6022	True	ENSG00000149968	MMP3 PPI subnetwork
ENSG00000087245	MMP2 PPI subnetwork	522	9156	False	ENSG00000149968	MMP3 PPI subnetwork
ENSG00000124642	ENSG00000124642 PPI subnetwork	523	9194	False	ENSG00000196787	HIST1H2AG PPI subnetwork
ENSG00000203812	HIST2H2AA4 PPI subnetwork	523	9658	False	ENSG00000196787	HIST1H2AG PPI subnetwork
ENSG00000189060	H1F0 PPI subnetwork	523	6268	False	ENSG00000196787	HIST1H2AG PPI subnetwork
ENSG00000145782	ATG12 PPI subnetwork	523	7462	False	ENSG00000196787	HIST1H2AG PPI subnetwork
ENSG00000198374	HIST1H2AL PPI subnetwork	523	5725	False	ENSG00000196787	HIST1H2AG PPI subnetwork
ENSG00000082014	SMARCD3 PPI subnetwork	523	10244	False	ENSG00000196787	HIST1H2AG PPI subnetwork
ENSG00000115677	HDLBP PPI subnetwork	523	9607	False	ENSG00000196787	HIST1H2AG PPI subnetwork
ENSG00000148606	POLR3A PPI subnetwork	523	8641	False	ENSG00000196787	HIST1H2AG PPI subnetwork
